"2024-0000006-1","{'id': '20007273400011'}","Marché","Travaux courants d'aménagements et d'entretien de voiries et réseaux
 de signalisation horizontale et verticale et de balayage de voiries d'intérêt communautaire: Lot 1: Aménagement et entretien de voirie d'intérêt communautaire","45233141","Procédure adaptée","{'code': '44195', 'typeCode': 'Code postal'}","48.0","2024-07-11","2024-07-17","1600000.0","Unitaire","non","4","non","Travaux","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '34369137400031'}]","{'considerationSociale': ['Clause sociale']}","{'considerationEnvironnementale': ['Critère environnemental', 'Clause environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","2024-006","nan","nan","nan","nan"
"24-1034235","{'id': '18004417400019'}","Marché","Réalisation de la programmation détaillée de l'expérience de visite du Centre National de la Matière Extraterrestre (CNME) et assistance à maîtrise d'ouvrage scénographie.","71000000","Appel d'offres ouvert","{'code': '75005', 'typeCode': 'Code postal'}","63.0","2024-06-28","2024-07-17","163200.0","Forfaitaire","non","3","non","Prestations intellectuelles","non","Conjoint","[{'typeIdentifiant': 'SIRET', 'id': '89098247300013'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-00032","{'id': '91384623400015'}","Marché","Accord cadre à bons de commande mono attributaire pour une mission d'ordonnancement pilotage et coordianation urbaine et interchantier.: Lot 1: Mission d'OPC - secteur DROCOURT - Cité Parisienne","71240000","Appel d'offres ouvert","{'code': '62320', 'typeCode': 'Code postal'}","12.0","2024-07-05","2024-07-17","100000.0","Unitaire","non","3","non","Fournitures courantes et services","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '84235864000022'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","100009","nan","nan","nan","nan"
"24-1034208","{'id': '45650355600080'}","Marché","Travaux de VRD \/ Espaces verts pour la Construction de 52 logements : 34 maisons individuelles et un immeuble de 18 logements en 3 tranches fermes à Houplines
 site Vanderschooten
 10
 12 et 14 rue Roger Salengro","45232410","Procédure adaptée","{'code': '59116', 'typeCode': 'Code postal'}","6.0","2024-07-17","2024-07-17","733648.0","Forfaitaire","non","2","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '33324368100017'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif ferme']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034187-7","{'id': '27210001700024'}","Marché","Travaux d'aménagement de 2 logements dans un local commercial situé au 3 rue du château à saint jean de losne (avec visite obligatoire des lieux d'exécution): Lot 7 : Electricité","71314100","Procédure adaptée","{'code': '21170', 'typeCode': 'Code postal'}","7.0","2024-07-12","2024-07-17","17604.0","Forfaitaire","non","1","non","Pas de CCAG","oui","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '95258011600012'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","[{'acteSousTraitance': {'id': 1, 'sousTraitant': {'id': '51198918800012', 'typeIdentifiant': 'SIRET'}, 'dureeMois': 1, 'dateNotification': '2024-07-12', 'datePublicationDonnees': '2024-07-17', 'montant': 1816, 'variationPrix': 'Ferme'}}]","nan","nan","nan"
"2024-2024400311","{'id': '27210001700024'}","Marché","Travaux d'aménagement de 2 logements dans un local commercial situé au 3 rue du château à saint jean de losne (avec visite obligatoire des lieux d'exécution): Lot 6 : VMC- Plomberie","45330000","Procédure adaptée","{'code': '21170', 'typeCode': 'Code postal'}","7.0","2024-07-10","2024-07-17","15424.0","Forfaitaire","non","2","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '88081559200022'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-18B451L07D0","{'id': '20006001000044'}","Marché","Travaux de construction de la déchèterie de Saint-Germain-sur-Moine - Lot n07 - Cloisons sèches - Isolation","45421152","Procédure adaptée","{'code': '49230', 'typeCode': 'Code postal'}","2.0","2024-07-17","2024-07-17","10289.0","Mixte","non","1","non","Travaux","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '62652012600097'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-2024400310","{'id': '27210001700024'}","Marché","Travaux d'aménagement de 2 logements dans un local commercial situé au 3 rue du château à saint jean de losne (avec visite obligatoire des lieux d'exécution): Lot 5 : Revêtements de sols- Faïences","44112200","Procédure adaptée","{'code': '21170', 'typeCode': 'Code postal'}","7.0","2024-07-10","2024-07-17","9865.0","Forfaitaire","non","1","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '33140750200011'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-2024400309","{'id': '27210001700024'}","Marché","Travaux d'aménagement de 2 logements dans un local commercial situé au 3 rue du château à saint jean de losne (avec visite obligatoire des lieux d'exécution): Lot 4 : Plâtrerie- Peinture","45410000","Procédure adaptée","{'code': '21170', 'typeCode': 'Code postal'}","7.0","2024-07-10","2024-07-17","24409.0","Forfaitaire","non","5","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '39349076800032'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-2024400308","{'id': '27210001700024'}","Marché","Travaux d'aménagement de 2 logements dans un local commercial situé au 3 rue du château à saint jean de losne (avec visite obligatoire des lieux d'exécution): Lot 2 : Gros ?uvre- Démolition","45223220","Procédure adaptée","{'code': '21170', 'typeCode': 'Code postal'}","7.0","2024-07-10","2024-07-17","38990.0","Forfaitaire","non","2","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '03725004000021'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-2024400307","{'id': '27210001700024'}","Marché","Travaux d'aménagement de 2 logements dans un local commercial situé au 3 rue du château à saint jean de losne (avec visite obligatoire des lieux d'exécution): Lot 1 : Désamiantage- Déplombage","45262660","Procédure adaptée","{'code': '21170', 'typeCode': 'Code postal'}","7.0","2024-07-10","2024-07-17","18000.0","Forfaitaire","non","2","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '45397583100265'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-017-FCS-03","{'id': '20005433600017'}","Marché","Magazine de Mauges-sur-Loire 2024-2027: Lot 3: Diffusion","79824000","Procédure adaptée","{'code': '49620', 'typeCode': 'Code postal'}","36.0","2024-07-16","2024-07-17","75000.0","Unitaire","non","2","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '38030348700033'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034213","{'id': '31196302900013'}","Marché","ACCORD-CADRE COMPOSITE POUR L'EXPLOITATION DU CHAUFFAGE COLLECTIF ET PRODUCTION  D'EAU CHAUDE SANITAIRE COLLECTIVE SUR LE PATRIMOINE DE LA SAGEM (83)","50531100","Appel d'offres ouvert","{'code': '83', 'typeCode': 'Code région'}","48.0","2024-06-17","2024-07-17","800000.0","Mixte","non","1","non","Fournitures courantes et services","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '55204695503930'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Marchés subséquents']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","Chauff Coll Pat","nan","nan","nan","nan"
"24-1033930-2","{'id': '20005433600017'}","Marché","Magazine de Mauges-sur-Loire 2024-2027: Lot 2: Impression","79810000","Procédure adaptée","{'code': '49620', 'typeCode': 'Code postal'}","36.0","2024-07-17","2024-07-17","75000.0","Unitaire","non","6","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '30122293100034'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1016947","{'id': '20000720100037'}","Marché","Valorisation des combustibles plastiques souples
 produits par le TVME
 issus des ordures ménagères","90513000","Appel d'offres ouvert","{'code': '62132', 'typeCode': 'Code commune'}","12.0","2024-02-09","2024-07-17","1620000.0","Unitaire","non","1","oui","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '35270647700051'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif ferme']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-0000020-2","{'id': '20007273400011'}","Marché","Travaux d'impression et façonnage des supports de communication: Lot 2: Impression et façonnage de documents particuliers","79800000","Procédure adaptée","{'code': '44195', 'typeCode': 'Code postal'}","16.0","2024-07-10","2024-07-17","14000.0","Unitaire","non","1","non","Fournitures courantes et services","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '87578020700093'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Critère environnemental', 'Clause environnementale']}","{'modaliteExecution': ['Marchés subséquents']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","2024-020","nan","nan","nan","nan"
"2024-0000020-1","{'id': '20007273400011'}","Marché","Travaux d'impression et façonnage des supports de communication: Lot 1: Impression et façonnage des documents courants de communication","79800000","Procédure adaptée","{'code': '44195', 'typeCode': 'Code postal'}","16.0","2024-07-11","2024-07-17","143000.0","Unitaire","non","1","non","Fournitures courantes et services","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '87578020700093'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Critère environnemental', 'Clause environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","2024-020","nan","nan","nan","nan"
"24-1025325","{'id': '27870851600028'}","Marché","BONS D'ACHAT DE PEINTURE POUR LES LOCATAIRES","44810000","Procédure adaptée","{'code': '87000', 'typeCode': 'Code postal'}","12.0","2024-06-12","2024-07-17","20000.0","Unitaire","non","3","oui","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '30628930703402'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Critère environnemental']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-OCC021-00","{'id': '13002793100018'}","Marché","Etude de la faisabilité sur les besoins en matière de compétences professionnelles en vue de la création d'un site de formation à Narbonne","71241000","Procédure adaptée","{'code': '11', 'typeCode': 'Code département'}","4.0","2024-06-19","2024-07-17","19400.0","Forfaitaire","non","3","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '44962421200014'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif ferme']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-OCC022-00","{'id': '13002793100018'}","Marché","Fourniture d'équipements pour les laboratoires de pâtisserie et de boulangerie du CFAI Henri MARTIN à Lézignan-Corbières: Lot 2: Fourniture et installation d'équipements destinés au Laboratoire de Boulangerie","39314000","Appel d'offres ouvert","{'code': '11', 'typeCode': 'Code département'}","24.0","2024-05-27","2024-07-17","19375.0","Unitaire","non","2","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '32550634300046'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif ferme']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-OCC022-00","{'id': '13002793100018'}","Marché","Fourniture d'équipements pour les laboratoires de pâtisserie et de boulangerie du CFAI Henri MARTIN à Lézignan-Corbières: Lot 1: Fourniture et installation d'équipements destinés au Laboratoire de Pâtisserie","39314000","Appel d'offres ouvert","{'code': '11', 'typeCode': 'Code département'}","24.0","2024-05-27","2024-07-17","132610.0","Unitaire","non","1","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '32550634300046'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif ferme']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-15","{'id': '26950097100016'}","Marché","Coffrets gastronomiques de fêtes de fin d'année pour les séniors.","15897300","Procédure adaptée","{'code': '95340', 'typeCode': 'Code postal'}","7.0","2024-07-17","2024-07-17","20500.0","Unitaire","non","4","non","Fournitures courantes et services","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '39827274000026'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif actualisable']}","[]","Marché","sample_json","2024-15","nan","nan","1.0","1.0"
"24-9261-0","{'id': '27920022400012'}","Marché","Marché de travaux de dépannage
 d'entretien
 et de petits travaux relatifs aux façades de bâtiments
 aux étanchéités
 aux couvertures- charpentes
 aux VRD
 aux éclairages et aux signalétiques   5 Lots: Lot 2: ETANCHEITES","45261420","Appel d'offres ouvert","{'code': '92', 'typeCode': 'Code département'}","48.0","2024-04-11","2024-07-17","9000000.0","Unitaire","non","12","non","Travaux","non","Solidaire","[{'typeIdentifiant': 'SIRET', 'id': '38898996400035'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","[{'acteSousTraitance': {'sousTraitant': {'typeIdentifiant': 'SIRET', 'id': '98160245100016'}, 'dureeMois': 1, 'montant': 4800, 'variationPrix': 'Ferme', 'id': 1, 'dateNotification': '2024-07-15', 'datePublicationDonnees': '2024-07-17'}}
 {'acteSousTraitance': {'sousTraitant': {'typeIdentifiant': 'SIRET', 'id': '90400603800015'}, 'dureeMois': 48, 'montant': 10000, 'variationPrix': 'Ferme', 'id': 2, 'dateNotification': '2024-07-15', 'datePublicationDonnees': '2024-07-17'}}]","nan","nan","nan"
"24-1019802-9","{'id': '21440201800011'}","Marché","RESTRUCTURATION ET EXTENSION DE L'ECOLE DESCARTES: Lot 9: CLOISONS SECHES - PLAFOND PLAQUES DE PLATRE","44112300","Procédure adaptée","{'code': '44240', 'typeCode': 'Code postal'}","9.0","2024-03-28","2024-07-17","84000.0","Forfaitaire","non","4","oui","Travaux","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '39854507900020'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","[{'acteSousTraitance': {'sousTraitant': {'typeIdentifiant': 'SIRET', 'id': '91188374200015'}, 'dureeMois': 9, 'montant': 3018, 'variationPrix': 'Ferme', 'id': 1, 'dateNotification': '2024-07-05', 'datePublicationDonnees': '2024-07-17'}}]","nan","nan","nan"
"2024-0000018-1","{'id': '20007273400011'}","Marché","Marché de prestations de service de transport non scolaire: Lot 1: Cantines (transfert aller - retour avec car et son conducteur)","60112000","Procédure adaptée","{'code': '44025', 'typeCode': 'Code commune'}","11.0","2024-07-11","2024-07-17","41000.0","Unitaire","non","1","non","Fournitures courantes et services","non","Solidaire","[{'typeIdentifiant': 'SIRET', 'id': '30194133200282'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Critère environnemental', 'Clause environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","2024-018","nan","nan","nan","nan"
"2024-0000018-2","{'id': '20007273400011'}","Marché","Marché de prestations de service de transport non scolaire: Lot 2: Périscolaire (transfert aller - retour avec car et son conducteur)","60112000","Procédure adaptée","{'code': '44025', 'typeCode': 'Code postal'}","11.0","2024-07-11","2024-07-17","43000.0","Unitaire","non","1","non","Fournitures courantes et services","non","Solidaire","[{'typeIdentifiant': 'SIRET', 'id': '30194133200282'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Critère environnemental', 'Clause environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Accord-cadre']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","2024-018","nan","nan","nan","nan"
"24-1034083-1","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 1 : Gros ?uvre","45223220","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","1531956.0","Forfaitaire","non","5","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '34887942000043'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1016927","{'id': '20000720100037'}","Marché","Traitement des encombrants du SYMEVAD","90510000","Appel d'offres ouvert","{'code': '59172', 'typeCode': 'Code commune'}","33.0","2024-04-03","2024-07-17","559860.0","Unitaire","non","5","oui","Fournitures courantes et services","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '44871304000039'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034093-11","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 11 : Chauffage - Ventilation Plomberie","45330000","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","464991.0","Forfaitaire","non","3","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '45327655200016'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-017-FCS-01","{'id': '20005433600017'}","Marché","Magazine de Mauges-sur-Loire 2024-2027: Lot 1: Ajustement graphique de la maquette - Mise en page","79822500","Procédure adaptée","{'code': '49620', 'typeCode': 'Code postal'}","36.0","2024-07-16","2024-07-17","65000.0","Unitaire","non","16","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '49990584200013'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Bons de commande']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034092-10","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 10 : Electricité","45000000","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","214814.0","Forfaitaire","non","3","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '78874193200057'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034091-9","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 9 : Carrelage","45431000","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","57942.0","Forfaitaire","non","4","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '30194197700037'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif actualisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034090-8","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 8 : Peinture - Sols souples","45442100","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","245579.0","Forfaitaire","non","5","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '07635012300022'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034089-7","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 7 : Plâtrerie - Cloison - Doublage","45410000","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","189169.0","Forfaitaire","non","3","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '83261404400010'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034088-6","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 6 : Serrurerie Métallerie","44316500","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","100446.0","Forfaitaire","non","1","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '43312365000023'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"24-1034087-5","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 5 : Menuiseries intérieures","45421000","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","92153.0","Forfaitaire","non","4","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '30636923200021'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
"2024-0000017","{'id': '20007273400011'}","Marché","MARCHE DE MAITRE D'OeUVRE POUR L'AMENAGEMENT D'UNE AIRE D'ACCUEIL DES GENS DU VOYAGE SUR LE SITE DU GUE FAISAN à St-Etienne de Montluc (44360)","71000000","Procédure adaptée","{'code': '44158', 'typeCode': 'Code postal'}","31.0","2024-07-11","2024-07-17","63500.0","Forfaitaire","oui","4","non","Maitrise d'œuvre","non","Conjoint","[{'typeIdentifiant': 'SIRET', 'id': '90464207100032'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Tranches']}","{'technique': ['Sans objet']}","{'typePrix': ['Provisoire']}","[]","Marché","sample_json","nan","nan","0.05","nan","nan"
"24-1034086-4","{'id': '45650355600080'}","Marché","Construction de 33 logements locatifs: 27 logements collectifs et 6 logements individuels
 Quai Wilson à Saint Pol sur mer: Lot 4 : Menuiseries extérieures","45421000","Procédure adaptée","{'code': '59430', 'typeCode': 'Code postal'}","18.0","2024-07-03","2024-07-17","156906.0","Forfaitaire","non","4","non","Pas de CCAG","non","Pas de groupement","[{'typeIdentifiant': 'SIRET', 'id': '38752408500017'}]","{'considerationSociale': ['Pas de considération sociale']}","{'considerationEnvironnementale': ['Pas de considération environnementale']}","{'modaliteExecution': ['Sans objet']}","{'technique': ['Sans objet']}","{'typePrix': ['Définitif révisable']}","[]","Marché","sample_json","nan","nan","nan","nan","nan"
